uuid,stop,platform,line,direction,scheduled_departure,real_departure,delay_min,connection_exists
27407ff0-83cb-5e5a-b97e-ad33053a67e9,Wuppertal Hbf,3,625,Wuppertal Sudberg,20:52,20:52,0.0,True
6c633d68-438a-5e5d-8c39-e05bb36a4478,Wuppertal Hbf,4,628,Wuppertal Sedanstraße,20:52,20:52,0.0,True
90046d03-f2d8-5bf4-9567-b742e7184b7a,Wuppertal Hbf,4,S9,Haltern am See Bf,20:53,20:53,0.0,True
af5269d2-d734-5fe2-85fc-eb13802519ad,Wuppertal Hbf,2,RE7,Hagen Hbf,20:56,,,True
7da2237c-8095-5bf3-b160-25c324edfdb6,Wuppertal Hbf,,,W-Vohwinkel Schwebebahn,20:56,,,True
627d36b0-4919-5a1d-be2f-64a2ddd8caab,Wuppertal Hbf,1,RE4,"Aachen, Hbf",20:57,20:57,0.0,True
cceead05-325f-51f0-b83a-614092f55f8a,Wuppertal Hbf,,,W-Oberbarmen Bf,20:57,,,True
f14d9406-d1f5-53f8-97ed-277551993608,Wuppertal Hbf,4,S8,MG Hbf /Europaplatz,20:58,,,True
faffa084-e20e-569f-b175-818ef6ba88a8,Bochum Hbf,6,ICE 114 WÃ¶rthersee,Dortmund Hbf,20:45,21:06,21.0,True
1b920969-f4aa-5b6d-8641-09885a77a5a7,Bochum Hbf,7,S1,Mülheim Styrum S,20:47,21:05,18.0,True
9a867b96-4b8a-5dbd-8d7c-a921443041c8,Bochum Hbf,Gleis 1 (U),302,Gelsenkirchen Rheinelbestr.,20:48,,,True
530c412b-22fa-5020-bb86-179ad58d590d,Bochum Hbf,1,RB46,Gelsenkirchen Hbf,20:49,,,True
930a012b-99f0-5af7-8317-c9087162192b,Bochum Hbf,Gleis 4 (U),U35,Bochum Hustadt (TQ),20:50,,,True
930a012b-99f0-5af7-8317-c9087162192b,Bochum Hbf,Gleis 3 (U),U35,Herne Schloß Strünkede,20:50,20:50,0.0,True
d492d321-9ec6-5f1f-a29d-60da3cccb233,Bochum Hbf,Gleis 5 (U),318,Bochum Schürbankstr.,20:53,20:53,0.0,True
4ec99524-2f35-53ce-ae3c-dfa0a68a0164,Bochum Hbf,Gleis 6 (U),308,Hattingen Mitte,20:54,20:54,0.0,True
659ee13c-594f-57fb-854b-7ac59af8e048,Bochum Hbf,3,RE1 (RRX),"Aachen, Hbf",20:55,20:55,0.0,True
aab8cd48-e506-53c5-bb0c-3c87ed762070,Bochum Hbf,Gleis 1 (U),310,BO Höntrop Kirche,20:57,20:57,0.0,True
8cf4154b-9c89-5c89-b3e1-174a27fec539,Bochum Hbf,Gleis 2 (U),302,BO-Laer O-Werk,20:59,,,True
1147d3dc-5800-57fe-95a7-da7a3fd07929,Bochum Hbf,03,349,Bochum Haarstr.,21:00,,,True
df40cce5-040b-56fc-9fb1-3abf9b63ec8a,Dortmund Hbf,U-Bahn Gleis 2,U47,"Dortmund, Aplerbeck",20:50,20:50,0.0,True
7268bb4d-d5a0-55ac-8641-690da5bc31ed,Dortmund Hbf,,SEV,Lünen Hbf,20:51,,,True
7c8a4065-e76a-5f8a-b1ce-89bfed21b0a7,Dortmund Hbf,,460,Dortmund Reinoldikirche,20:51,20:51,0.0,True
24a4a1f5-e46d-5123-8b24-e8558ece75b8,Dortmund Hbf,U-Bahn Gleis 2,U49,Dortmund Hacheney,20:52,20:52,0.0,True
51c88e45-f5a6-5071-91ae-7b2c8a829d46,Dortmund Hbf,7,S1,Mülheim Styrum S,20:53,20:53,0.0,True
88c3c5c7-0444-574a-ad98-e45ac9c6f3d3,Dortmund Hbf,U-Bahn Gleis 1,U47,Dortmund Westerfilde S,20:54,20:54,0.0,True
eaf67e88-007f-57a9-9834-3d907dbbb8ea,Dortmund Hbf,11,RE6 (RRX),Minden (Westf),20:55,20:59,4.0,True
b3dd92e1-774d-50ad-8ab5-e9b75258d26e,Dortmund Hbf,U-Bahn Gleis 2,U45,Dortmund Westfalenhallen,20:58,20:58,0.0,True
ec2a2820-3e16-5f1b-b246-dab82a40398f,Dortmund Hbf,U-Bahn Gleis 1,U41,Dortmund Oetringhauser Straße,21:00,21:00,0.0,True
ec2a2820-3e16-5f1b-b246-dab82a40398f,Dortmund Hbf,U-Bahn Gleis 2,U41,Dortmund Clarenberg,21:00,21:00,0.0,True
f1cca5f2-1766-5707-a89d-95cf8916df37,Essen Hauptbahnhof,1,RE6 (RRX),Düsseldorf Hbf,20:32,20:52,20.0,True
e5e05142-611d-5bf2-b36b-15082c39caf9,Essen Hauptbahnhof,Gleis 1,103,Essen Wertstr.,20:32,,,True
fd2e1306-9430-5268-8fc0-b55fc343087d,Essen Hauptbahnhof,3,U11,Gelsenkirchen Buerer Str.,20:33,20:37,4.0,True
99b7b702-4004-5bf2-95de-4086d6b78640,Essen Hauptbahnhof,2,U18,Mülheim Hauptbahnhof,20:33,20:34,1.0,True
190e7b3e-58fb-50c8-8a11-02b9cb1fa16f,Essen Hauptbahnhof,6,ICE 114 WÃ¶rthersee,Dortmund Hbf,20:34,20:57,23.0,True
e806b423-d0d3-5a17-8d02-76a65e368404,Essen Hauptbahnhof,4,SEV 101,Essen Helenenstr.,20:34,,,True
b1bc439a-f7be-571e-8157-719391c90683,Essen Hauptbahnhof,3,146,Essen Wackenberg,20:35,20:35,0.0,True
18c799f2-90c3-5076-a533-39eb593f74cf,Essen Hauptbahnhof,2,SEV 106,Essen Rathaus Essen,20:35,,,True
6fd46d88-8ff5-5beb-b37d-4f063a72b806,Essen Hauptbahnhof,Gleis 1,107,Gelsenkirchen Hbf,20:35,20:35,0.0,True
9fceb2c9-dc38-594f-9d55-f1a60b91752b,Essen Hauptbahnhof,7,S1,Mülheim Styrum S,20:36,20:36,0.0,True
0912deae-f70e-56df-a468-65c6b3e67ccf,Essen Hauptbahnhof,11,S3,Hattingen Mitte,20:36,20:39,3.0,True
37cec6e4-0e65-5e13-8f43-6c2e76527e31,Essen Hauptbahnhof,3,U18,Essen Berliner Platz,20:36,20:36,0.0,True
f5017525-2a4a-5fc9-83c7-4a845bc1ac5d,Essen Hauptbahnhof,Gleis 4,108,Essen Bredeney,20:37,20:38,1.0,True
ebee881d-3e01-5eab-88d4-54633025cc5d,Essen Hauptbahnhof,1,ICE 544 InterCityExpress,Köln Hbf,20:37,,,True
1e7691d6-9dc7-5e0f-9691-8e8002fa9aba,Essen Hauptbahnhof,Gleis 1,108,Essen Altenessen Bf,20:38,20:38,0.0,True
d192580d-5887-5de0-b6b8-f1be7c52d720,Essen Hauptbahnhof,6,SB16,BOT ZOB Berliner Platz,20:38,20:38,0.0,True
79a775c9-47a3-54d9-99d8-e1b7fe137f83,Essen Hauptbahnhof,2,U17,Essen Margarethenhöhe,20:38,,,True
05ac77d8-1113-508a-8b95-867f10b062a1,Essen Hauptbahnhof,Gleis 1,105,Essen Unterstr.,20:40,20:41,1.0,True
dde31f30-31d9-56f0-89da-6f5990263c66,Essen Hauptbahnhof,1,145,Essen Rathaus Essen,20:40,20:40,0.0,True
6fd36eaa-2d82-53dd-8575-a33d7cc34fba,Essen Hauptbahnhof,3,U17,Essen Berliner Platz,20:40,20:40,0.0,True
8d109e00-fa55-555e-8b3e-da16f4c2caa7,Essen Hauptbahnhof,7,S9,Haltern am See Bf,20:41,20:41,0.0,True
1e6b0f52-d650-552d-8717-91dd93b3b733,Essen Hauptbahnhof,4,RE2,Münster (Westf) Hbf,20:41,20:41,0.0,True
6a0c42ec-3e69-548b-b956-f8e25ed26871,Düsseldorf Hbf,5,709,"D-G'heim, Krankenhaus",20:25,20:27,2.0,True
309ddcae-d124-5cb1-b94d-488cb26a1311,Düsseldorf Hbf,7,RE19,Oberhausen Hbf,20:26,,,True
da8743e2-8990-59f0-b084-11355f5000ab,Düsseldorf Hbf,12,S28,Kaarst Kaarster See,20:26,20:27,1.0,True
0f271914-c910-511f-a77c-3faef6c3af69,Düsseldorf Hbf,16,IC 2442 InterCity,Frankfurt (Main) Hauptbahnhof,20:26,20:40,14.0,True
8d1038ba-e48d-56f2-bc6e-71e06e7bbe7c,Düsseldorf Hbf,,E,Comenius-Gymnasium,20:26,20:34,8.0,True
9dd7199c-bcb9-5c2d-bb12-12194408e393,Düsseldorf Hbf,3,U75,Neuss Hauptbahnhof,20:27,20:29,2.0,True
9f46bd4d-d29d-567d-8ed0-c58678df9b52,Düsseldorf Hbf,4,U77,D-Lierenfeld Btf,20:27,20:32,5.0,True
e7cf14f0-639a-5f9a-b5b8-e7313c0a3771,Düsseldorf Hbf,7,704,D-Uni Nord/Christophstraße,20:27,20:27,0.0,True
4cf63c0c-cdd5-5d29-b9a8-c7ded31c5e3c,Düsseldorf Hbf,6,707,D-Unterrath S,20:27,20:30,3.0,True
1759204e-5a57-5c6f-9365-e5cecfcc4de6,Düsseldorf Hbf,14,732,D-Lausward,20:28,20:28,0.0,True
99a3675b-4e6a-5b37-9a31-df22e25d5c9a,Düsseldorf Hbf,11,732,D-Vennhauser Allee,20:29,20:29,0.0,True
44c07d16-bec7-555e-95c4-fc2ae5f3c46f,Düsseldorf Hbf,2,U79,D-Uni Ost/Botanischer Garten,20:30,20:31,1.0,True
56f5e254-31c6-5d26-ae19-e6d27d882b97,Düsseldorf Hbf,13,722,D-Vennhauser Allee,20:30,20:30,0.0,True
296ce322-32a5-568e-902a-6b34bc9a53af,Düsseldorf Hbf,14,732,D-Lausward,20:30,,,True
a3149505-f9d1-5e5b-8677-ef591a28c64b,Düsseldorf Hbf,11,738,D-Hubbelrath,20:30,20:30,0.0,True
44e5e8f2-94c2-59bd-b3b1-3e54d1798f55,Düsseldorf Hbf,,SEV,Solingen Hauptbahnhof,20:30,,,True
55fdfaba-a7b4-5a2f-a494-661cce4245cd,Düsseldorf Hbf,13,S8,Hagen Hbf,20:30,20:30,0.0,True
4c217882-9582-5fb9-815a-94b11f7692ab,Düsseldorf Hbf,14,S11,D-Flughafen Terminal S,20:30,20:30,0.0,True
bcbfe248-e9ef-5ef0-b192-ac4d99d8003a,Düsseldorf Hbf,9,721,D-Flughafen Term. A/B/C,20:31,20:31,0.0,True
7093004a-a985-581b-b72a-9282203f3e78,Düsseldorf Hbf,1,U79,Duisburg Meiderich Bf,20:31,20:31,0.0,True
a23fc8d3-b84e-5f18-ab9c-6d27285009d3,Düsseldorf Hbf,4,U75,D-Vennhauser Allee,20:32,20:34,2.0,True
6f9c6e07-24f5-511a-b2ad-621dd89c95a6,Düsseldorf Hbf,13,721,D-Gothaer Weg,20:32,20:32,0.0,True
ab70694a-1fc3-5aca-a024-ac32a7842eba,Düsseldorf Hbf,,SEV,Solingen Hauptbahnhof,20:32,,,True
ac0ad21a-b2f3-5836-9588-e12676568385,Düsseldorf Hbf,11,S6,Köln Nippes S-Bahn,20:32,20:34,2.0,True
b82175c7-182e-53c4-82e8-1637b0f9588a,Düsseldorf Hbf,12,S8,MG Hbf /Europaplatz,20:32,20:33,1.0,True
0f506de7-a190-5da0-97e6-169a8de40238,Düsseldorf Hbf,5,708,D-Heinrichstraße,20:33,20:33,0.0,True
2dfc576d-0cf4-5365-af5c-fe2496f8b399,Düsseldorf Hbf,16,IC 2217 InterCity,Köln Hbf,20:33,20:35,2.0,True
9af1eca0-24a0-5b2c-952f-566291a0681a,Düsseldorf Hbf,16,IC 2215 Deichgraf,Köln Hbf,20:33,20:35,2.0,True
2a17a5a0-4e6f-54c7-80c7-56cd523b9e53,Düsseldorf Hbf,6,704,D-Merziger Straße,20:33,20:34,1.0,True
b6d36ab0-6e24-5e94-a9a4-882d2be75364,Düsseldorf Hbf,17,ICE 26 InterCityExpress,Dortmund Hbf,20:34,20:45,11.0,True
cf03f8a4-fa2c-516c-a9e6-11fecbee2ec8,Duisburg Hbf,13,ICE 26 InterCityExpress,Dortmund Hbf,20:47,20:57,10.0,True
ba1caee7-4470-51e7-aa5f-86c7061c0c04,Duisburg Hbf,6,SB 40,Duisburg Walsum Overbruch,20:48,,,True
cd803c84-aa1c-5e67-864f-3eff16fd18fe,Duisburg Hbf,3,RE6 (RRX),Düsseldorf Hbf,20:48,21:05,17.0,True
53721341-2a11-5080-a777-ea5b4caf47eb,Duisburg Hbf,4,901,Duisburg Hbf,20:48,20:49,1.0,True
589ee3f3-992a-5aa4-814a-2692a6377888,Duisburg Hbf,3,901,Mülheim Hauptbahnhof,20:49,20:49,0.0,True
f9aeb4f3-1861-570e-9379-44b78cd27ec0,Duisburg Hbf,2,U79,D-Uni Ost/Botanischer Garten,20:49,20:50,1.0,True
7037f028-df03-51dd-bdef-b2d427d9250a,Duisburg Hbf,4,ICE 544 InterCityExpress,Köln Hbf,20:50,,,True
45aa8956-3d83-5aca-b429-6c3e43e95412,Duisburg Hbf,5,SB30,DU-Hbf Osteingang,20:51,20:53,2.0,True
a313e937-05e4-5cbf-a173-47fa8c5b4055,Duisburg Hbf,4,901,Duisburg Hbf,20:53,20:53,0.0,True
598f36ad-1c85-53de-af67-79db74f73f09,Duisburg Hbf,6,920,Duisburg Kaldenhausen Krölls,20:53,20:53,0.0,True
9768831d-4cb0-5498-b214-08f9018e9497,Duisburg Hbf,2,RE3,Düsseldorf Hbf,20:53,20:53,0.0,True
0388fc51-ba39-523c-aa83-a63e39ca3903,Duisburg Hbf,1,U79,Duisburg Meiderich Bf,20:55,20:55,0.0,True
cf720290-b79d-5a76-8914-4b0fae5aa847,Duisburg Hbf,1,903,Dinslaken Bahnhof,20:56,20:56,0.0,True
35258fad-a433-57f6-bf44-d5417dd78e9b,Duisburg Hbf,6,SB30,Moers Königlicher Hof,20:57,20:58,1.0,True
d8811f1c-96c9-5ce5-9ed4-e7739525e418,Duisburg Hbf,5,926,DU-Hbf Osteingang,20:58,20:58,0.0,True
fa21a93b-eb65-5185-8a22-01a40999dae7,Duisburg Hbf,12,RE11 (RRX),Altenbeken,20:59,,,True
849c67f8-d78a-512e-9913-0d7d1458d2ef,Duisburg Hbf,6,928,Duisburg Kuhtor,21:00,21:00,0.0,True
a712ca6a-2335-5b05-92a3-a31afebaeda4,Duisburg Hbf,2,903,Duisburg Mannesmann Tor 2,21:01,21:01,0.0,True
ffc05998-bdb3-5b83-a9d5-d6564815bc6b,MG Hbf /Europaplatz,7,RE4,Dortmund Hbf,21:12,21:12,0.0,True
90d618b0-cf46-5685-9c4a-57537cd40297,MG Hbf /Europaplatz,4,RE42,Haltern am See Bf,21:22,,,True
b37095b9-31be-50b8-aa23-0824fffd6961,MG Hbf /Europaplatz,1,RB33,"Aachen, Hbf",21:22,21:22,0.0,True
bc456025-1ac2-50fe-b3ea-8d3099dda2c1,MG Hbf /Europaplatz,9,S8,Wuppertal Oberbarmen,21:24,,,True
ca6f9eca-fa6e-5eee-9edd-f7056f7ac7d5,MG Hbf /Europaplatz,Bst.3,002,MG Regiopark 3,21:25,,,True
ca6f9eca-fa6e-5eee-9edd-f7056f7ac7d5,MG Hbf /Europaplatz,Bst.2,002,Mönchengl. Künkelstraße,21:25,21:25,0.0,True
7d6f8c75-610f-5460-bcfa-b412df9de762,MG Hbf /Europaplatz,4,007,Hilderather Str.,21:25,21:25,0.0,True
7d6f8c75-610f-5460-bcfa-b412df9de762,MG Hbf /Europaplatz,Bst.1,007,Viersen Heimer,21:25,21:25,0.0,True
00d35a5f-d2fe-5275-a52c-19b981c71ad9,MG Hbf /Europaplatz,8,009,Mönchengl. Landscheidung,21:25,21:25,0.0,True
dca01b96-6605-5a9a-affd-acf0aa791106,MG Hbf /Europaplatz,3,010,Mönchengladbach Hamern,21:25,21:25,0.0,True
dca01b96-6605-5a9a-affd-acf0aa791106,MG Hbf /Europaplatz,Bst.1,010,Neuwerk Ver.-Stelle,21:25,21:25,0.0,True
6e0c833a-ed6a-5fd6-bdb2-c62584added6,MG Hbf /Europaplatz,7,023,MG Hardt Gewerbegebiet,21:25,21:25,0.0,True
abf46186-bc42-54ed-bdb5-4b29fa8c156d,Wuppertal Hbf,3,615,Remscheid Gerstau,21:02,21:02,0.0,True
3a942d91-737e-56e9-80d8-4ee598184f02,Wuppertal Hbf,2,645,Wuppertal Raukamp Schleife,21:02,21:02,0.0,True
17781816-f4cc-5be2-81d9-1ed44e599f37,Wuppertal Hbf,2,647,Wuppertal Kuckelsberg,21:02,21:02,0.0,True
2031e91b-957a-5f18-8b34-30df7d7254e8,Wuppertal Hbf,5,649,Velbert ZOB,21:02,21:02,0.0,True
fbe64e01-f787-587a-a8e4-cdbcb3dea258,Wuppertal Hbf,2,RE4,Dortmund Hbf,21:02,21:02,0.0,True
385b80f9-9e9e-562b-9b90-96730f4df493,Wuppertal Hbf,5,S8,Hagen Hbf,21:03,21:04,1.0,True
5a544dc1-2a1f-52a4-a189-0c7d66bb4365,Wuppertal Hbf,,,W-Vohwinkel Schwebebahn,21:06,,,True
635981d9-d331-527d-aefc-99debd15f177,Wuppertal Hbf,,,W-Oberbarmen Bf,21:07,,,True
7ce5b41b-9b82-5af1-92c8-2e700b7a05e7,Wuppertal Hbf,2,RB48,Wuppertal Oberbarmen,21:10,21:14,4.0,True
7f51a01c-a8df-538e-af36-4aec6656bce1,Wuppertal Hbf,5,611,Wuppertal Birkenhöhe Schleife,21:12,21:12,0.0,True
34f87e55-b125-5d2a-848d-53291825a7a4,Bochum Hbf,08,336,Dortmund Lütgendortmund S,21:02,21:02,0.0,True
330d64e3-311a-5d85-b14c-f0b5b94ae9b3,Bochum Hbf,5,RE1 (RRX),Hamm (Westf.) Hbf,21:03,21:04,1.0,True
f10fa765-84ad-5f83-90ab-7b6d9e8a4958,Bochum Hbf,Gleis 1 (U),302,Gelsenkirchen Rheinelbestr.,21:03,,,True
8d9718dd-846c-579c-bec8-421975c9c1f8,Bochum Hbf,Gleis 3 (U),U35,Herne Schloß Strünkede,21:05,21:05,0.0,True
8d9718dd-846c-579c-bec8-421975c9c1f8,Bochum Hbf,Gleis 4 (U),U35,Bochum Hustadt (TQ),21:05,,,True
d879efc2-b8d9-59d1-bea8-b3a9f3d6f681,Bochum Hbf,Gleis 2 (U),310,Witten Heven Dorf,21:05,21:05,0.0,True
1825d585-f322-5634-9314-505a8eee714b,Bochum Hbf,07,365,Bochum Freiheitstr.,21:08,21:08,0.0,True
926b8449-d860-576d-8481-2cdf4de6054c,Bochum Hbf,Gleis 5 (U),308,Bochum Schürbankstr.,21:08,21:08,0.0,True
b31295d9-7825-5ce0-8f1d-ef16d25d0b38,Bochum Hbf,Gleis 1 (U),318,Bochum Dahlhausen,21:09,21:09,0.0,True
d43a49e7-bf00-52aa-aae3-68eed1c656cd,Bochum Hbf,02,356,Bochum Ruhr-Universität,21:10,21:10,0.0,True
7a872f0a-b132-5e2c-83b8-8205cbd59717,Bochum Hbf,5,ICE 26 InterCityExpress,Dortmund Hbf,21:10,21:19,9.0,True
5976d6d9-0585-5122-a6c9-e380a7f035cf,Bochum Hbf,06,350,Hattingen Mitte,21:10,21:10,0.0,True
f2818a7b-5a74-5ca7-bd44-b4f76d7bd2e6,Dortmund Hbf,,452,Dortmund Vinckeplatz,21:00,21:00,0.0,True
049e4e7c-eef3-5324-8399-d69ef937ac27,Dortmund Hbf,,455,Dortmund  Hörde Bf,21:00,,,True
07e7b22a-7b8c-5857-ade6-57061c337454,Dortmund Hbf,5,S5,Witten Hbf,21:00,21:00,0.0,True
f2c8a9f2-6f9f-5eb3-af9d-bc9936799368,Dortmund Hbf,21,RE3,Düsseldorf Hbf,21:03,,,True
f2c8a9f2-6f9f-5eb3-af9d-bc9936799368,Dortmund Hbf,21,RE3,Düsseldorf Hbf,21:03,,,True
f93fa260-66f0-559f-861b-c237473db12f,Dortmund Hbf,4,RB59,Soest,21:03,21:03,0.0,True
2e27614a-33c1-5342-b551-5465e35c4f8f,Dortmund Hbf,U-Bahn Gleis 2,U47,"Dortmund, Aplerbeck",21:05,,,True
c734a96f-d388-5e99-a0b2-05ab6184e849,Dortmund Hbf,18,RE6 (RRX),Düsseldorf Hbf,21:07,21:12,5.0,True
3be48aca-6da4-5683-b80e-b459cf671c06,Dortmund Hbf,U-Bahn Gleis 2,U49,Dortmund Hacheney,21:07,21:07,0.0,True
e376ffe8-1703-5ad5-a0da-1351c6d908ae,Dortmund Hbf,,460,Dortmund Kirchlinde Zentrum,21:08,21:08,0.0,True
2b00d184-9b01-5ba8-9c57-0e8e15750ebb,Dortmund Hbf,20,RE4,"Aachen, Hbf",21:09,21:09,0.0,True
d94b9e83-e39a-526d-8da5-2a84f0b4bbe6,Dortmund Hbf,U-Bahn Gleis 1,U47,Dortmund Hafen,21:09,21:09,0.0,True
5d67c559-6ccc-52e2-8c2b-ef80ca4ff362,Dortmund Hbf,U-Bahn Gleis 1,U47,Dortmund Westerfilde S,21:11,21:11,0.0,True
10128ae0-8953-55a4-81ab-06bbae44fe27,Dortmund Hbf,U-Bahn Gleis 2,U45,Dortmund Westfalenhallen,21:13,21:13,0.0,True
097010eb-bd1c-5fff-9254-157e77501fe0,Essen Hauptbahnhof,Gleis 4,105,Essen Finefraustr.,20:43,20:44,1.0,True
a1ea5446-9b2d-5daf-b556-a801109b7def,Essen Hauptbahnhof,2,U11,Essen Messe W.-Süd/Gruga,20:45,20:48,3.0,True
40c42a75-a326-5b13-ac8b-e4bf9a295da1,Essen Hauptbahnhof,4,145,Essen Heisingen Baldeneysee,20:45,20:45,0.0,True
23ecf329-d1a6-58a0-b683-9cb4c5181465,Essen Hauptbahnhof,5,196,Essen Betr. Schweriner Str.,20:45,20:49,4.0,True
28dd85d5-212e-597f-91e3-644c753697a5,Essen Hauptbahnhof,10,RE42,MG Hbf /Europaplatz,20:45,20:45,0.0,True
4f78917a-012e-527a-aa0b-abdc58307101,Essen Hauptbahnhof,22,RE42,Münster (Westf) Hbf,20:46,20:46,0.0,True
04eb3e80-b25b-5593-bef6-8440dc01250a,Essen Hauptbahnhof,Gleis 1,103,Essen Wertstr.,20:47,20:47,0.0,True
bf9e19e1-b3ea-5962-9b30-627b2bed4d2f,Essen Hauptbahnhof,3,U11,Gelsenkirchen Buerer Str.,20:48,20:49,1.0,True
4f0334b2-6092-52a0-91c1-d457260e6211,Essen Hauptbahnhof,2,U18,Mülheim Hauptbahnhof,20:48,,,True
230b2d3f-2469-57f0-9773-a0afb445863f,Essen Hauptbahnhof,4,SEV 101,Essen Helenenstr.,20:49,,,True
53942758-0c33-5a53-88a2-7b480fe4f40c,Essen Hauptbahnhof,Gleis 1,107,Essen Hanielstr. Schleife,20:50,20:50,0.0,True
6c1cc410-200c-5609-8816-ac26818060ed,Essen Hauptbahnhof,3,146,Essen Kray Nord Bahnhof,20:50,,,True
05064aa8-1d6e-5dd4-b704-25bd54a1638c,Essen Hauptbahnhof,1,196,Essen Hornbach,20:50,20:53,3.0,True
46b32aa4-da86-50a7-b383-4fea6a56535d,Essen Hauptbahnhof,2,SEV 106,Essen Rathaus Essen,20:50,,,True
68543d7c-b021-58aa-a80f-a59e1a6e85d2,Essen Hauptbahnhof,11,S9,Hagen Hbf,20:50,21:20,30.0,True
76405d83-aa1e-5c91-9724-d5bd5ecaa4ac,Essen Hauptbahnhof,3,U18,Essen Berliner Platz,20:51,20:52,1.0,True
d5a0cf26-9241-5411-b1d4-8a307f2bff8e,Essen Hauptbahnhof,6,RE1 (RRX),Hamm (Westf.) Hbf,20:52,20:53,1.0,True
17543ea2-82c9-54e3-a21c-9f5642244c38,Essen Hauptbahnhof,Gleis 4,108,Essen Bredeney,20:52,20:54,2.0,True
0b538f32-6ab1-5d86-85d0-35740599b31d,Essen Hauptbahnhof,2,U17,Essen Margarethenhöhe,20:53,20:53,0.0,True
1a8768e6-ba2f-52f9-86f9-207f545055cd,Düsseldorf Hbf,7,707,"D-Medienhafen, Kesselstraße",20:35,20:37,2.0,True
1fe8437f-5b0d-52b2-92ec-4fbf89322745,Düsseldorf Hbf,3,U77,D-Belsenplatz,20:35,20:39,4.0,True
3c2411b4-bfa6-5f10-a4b6-8c3b141eef35,Düsseldorf Hbf,4,U76,D-Holthausen,20:36,20:41,5.0,True
efd88632-5604-584e-8656-f92c7731aa5b,Düsseldorf Hbf,10,RE11 (RRX),Altenbeken,20:36,20:44,8.0,True
efd88632-5604-584e-8656-f92c7731aa5b,Düsseldorf Hbf,10,RE11 (RRX),Altenbeken,20:36,,,True
e5b8f222-64e7-5019-9138-fbb90fe9527a,Düsseldorf Hbf,13,S28,D-Gerresheim S,20:36,20:42,6.0,True
fb1fa53c-2dcd-551f-bc0e-547b838535b5,Düsseldorf Hbf,5,709,"D-G'heim, Krankenhaus",20:37,20:37,0.0,True
690818a9-41b6-5f9f-b8e0-d6c6b2a300cc,Düsseldorf Hbf,14,S1,Duisburg Großenbaum S,20:37,20:40,3.0,True
fb1fa53c-2dcd-551f-bc0e-547b838535b5,Düsseldorf Hbf,8,709,Neuss Theodor-Heuss-Platz,20:37,20:54,17.0,True
63944b48-c864-5fc6-82bf-677564102d23,Düsseldorf Hbf,5,RE10,Kleve Bahnhof,20:38,20:49,11.0,True
b81838d9-f5b6-5c1c-ba13-ce0e6baf96b5,Düsseldorf Hbf,12,S11,Bergisch Gladbach (S),20:38,20:40,2.0,True
76293dbf-f47d-5fd7-b303-4b983981c119,Düsseldorf Hbf,17,SB85,Neuss Neusserfurth,20:38,20:38,0.0,True
5244cc10-2b46-5836-a68a-fc63c5838e33,Düsseldorf Hbf,3,U76,Krefeld Rheinstraße,20:39,20:46,7.0,True
64bab7f8-968f-594f-b3b5-8f22b5575598,Düsseldorf Hbf,1,U78,D-MERKUR SPIEL-ARENA/Messe Nord,20:39,20:39,0.0,True
e8e1c831-2a67-564e-a169-dc16b194b5e1,Düsseldorf Hbf,12,834,D-Belsenplatz,20:39,20:39,0.0,True
f7224a13-042e-5771-8273-eef7c686aeb5,Düsseldorf Hbf,4,U77,D-Lierenfeld Btf,20:40,20:43,3.0,True
e1f71ea0-7588-52b7-9faf-000a068d2bc6,Düsseldorf Hbf,16,RE1 (RRX),"Aachen, Hbf",20:40,21:32,52.0,True
3272f579-d2ad-5897-88eb-42a5d4f6d5b0,Düsseldorf Hbf,,E,Comenius-Gymnasium,20:40,20:48,8.0,True
43914110-8b6f-5245-b3e6-b4f3a6eef381,Düsseldorf Hbf,6,707,D-Unterrath S,20:41,20:41,0.0,True
63601832-6479-5019-ae34-aba303023cbf,Düsseldorf Hbf,3,U75,Neuss Hauptbahnhof,20:42,20:43,1.0,True
130ac86d-4744-5f4a-a403-97070f99c0d9,Düsseldorf Hbf,7,704,D-Uni Nord/Christophstraße,20:42,20:43,1.0,True
1e2844fa-5587-5aef-ad07-a6dc2218c2e5,Düsseldorf Hbf,5,708,D-Heinrichstraße,20:42,20:47,5.0,True
de4791f8-4e70-5f29-ab92-f54f4381d25f,Düsseldorf Hbf,11,732,D-Vennhauser Allee,20:42,20:42,0.0,True
af7d0779-0143-5c65-9816-50031a92e744,Düsseldorf Hbf,7,RE4,Dortmund Hbf,20:42,20:42,0.0,True
e45a3deb-3bcb-562a-b238-5d95295d1164,Düsseldorf Hbf,2,U79,D-Uni Ost/Botanischer Garten,20:43,20:45,2.0,True
499a42c8-13fc-551a-9485-620ecf371537,Düsseldorf Hbf,11,737,Erkrath Neuenhausplatz,20:44,20:44,0.0,True
1bb65c8b-54b5-50b5-ae25-7eaef9772d7c,Düsseldorf Hbf,19,RE 1389 Urlaubs-Express,Innsbruck Hauptbahnhof,20:44,,,True
eea1719c-3741-5529-ba63-20bc0f9655ad,Düsseldorf Hbf,9,721,D-Flughafen Term. A/B/C,20:44,20:44,0.0,True
81b00741-f6b0-5185-ac59-1ec336d4a7fb,Düsseldorf Hbf,11,738,D-Dreherstraße,20:45,20:45,0.0,True
40b64c9e-5b62-5320-b283-537c33733a31,Düsseldorf Hbf,,SEV,RS-Lennep,20:45,,,True
